clip,predicted_glosses,predicted_with_confidence,ground_truth
video_49_129,PT_PRO2 PT_PRO1PL PT_PRO1 NOW PT_DEM3 CAN NS_POSSUM HAVE NEED PT_PRO3 LOOK WHAT BUT MAKE SEE NOT GREAT,PT_PRO2(0.65) PT_PRO1PL(0.63) PT_PRO1(0.63) NOW(0.62) PT_DEM3(0.62) CAN(0.60) NS_POSSUM(0.59) HAVE(0.56) NEED(0.54) PT_PRO3(0.52) LOOK(0.50) WHAT(0.50) BUT(0.49) MAKE(0.48) SEE(0.46) NOT(0.46) GREAT(0.46),THANK-YOU WATCH
video_50_48,GREAT GOOD PT_DEM3 WATCH RIGHT WHAT,GREAT(0.95) GOOD(0.82) PT_DEM3(0.67) WATCH(0.51) RIGHT(0.49) WHAT(0.47),FINISH GOOD
video_50_69,PT_PRO1 NS_POSSUM PT_PRO1PL PT_PRO2 GO HAVE PT_DEM3 PT_PRO3 GREAT THANK-YOU WATCH KNOW CAN VERY,PT_PRO1(0.63) NS_POSSUM(0.62) PT_PRO1PL(0.60) PT_PRO2(0.60) GO(0.59) HAVE(0.57) PT_DEM3(0.53) PT_PRO3(0.52) GREAT(0.51) THANK-YOU(0.50) WATCH(0.49) KNOW(0.48) CAN(0.47) VERY(0.47),PT_PRO1 PT_PRO3PL
video_50_70,YES HELLO NS_POSSUM WATCH NS_SALLY EVERYONE PT_PRO1 LOOK RIGHT PT_DEM3,YES(0.82) HELLO(0.69) NS_POSSUM(0.59) WATCH(0.58) NS_SALLY(0.56) EVERYONE(0.55) PT_PRO1(0.51) LOOK(0.48) RIGHT(0.46) PT_DEM3(0.46),KNOW PT_PRO1 RIGHT
video_51_13,NS_SALLY PT_PRO1 WHAT PT_DEM3 NOW KNOW PT_PRO2,NS_SALLY(0.85) PT_PRO1(0.66) WHAT(0.64) PT_DEM3(0.61) NOW(0.48) KNOW(0.46) PT_PRO2(0.45),WHERE
video_51_19,NS_POSSUM PT_DEM3 PT_PRO2 PT_PRO1 PT_PRO1PL HAVE NOT LOOK PT_POSS1 NO NEED,NS_POSSUM(0.65) PT_DEM3(0.63) PT_PRO2(0.59) PT_PRO1(0.58) PT_PRO1PL(0.57) HAVE(0.56) NOT(0.54) LOOK(0.50) PT_POSS1(0.49) NO(0.47) NEED(0.45),PT_LOC
video_51_23,NOW PT_DEM3 MAKE PT_PRO1PL PT_PRO2 NEED HAVE LOOK ONE NS_SALLY CAN PT_PRO1 NS_POSSUM TWO PT_LOC GREAT WHAT,NOW(0.75) PT_DEM3(0.69) MAKE(0.63) PT_PRO1PL(0.63) PT_PRO2(0.58) NEED(0.58) HAVE(0.57) LOOK(0.55) ONE(0.55) NS_SALLY(0.55) CAN(0.54) PT_PRO1(0.51) NS_POSSUM(0.48) TWO(0.47) PT_LOC(0.47) GREAT(0.47) WHAT(0.46),GET GO NS_SALLY PT_PRO1
video_51_81,NS_SALLY NOW PT_DEM3 LOOK PT_PRO2 GREAT PT_PRO1PL WHAT PT_LOC NS_POSSUM PT_POSS1 PT_PRO1,NS_SALLY(0.76) NOW(0.73) PT_DEM3(0.72) LOOK(0.62) PT_PRO2(0.57) GREAT(0.57) PT_PRO1PL(0.55) WHAT(0.51) PT_LOC(0.50) NS_POSSUM(0.49) PT_POSS1(0.46) PT_PRO1(0.45),CAN PLEASE PT_DEM3 PT_LOC PT_PRO2 PUT
video_51_93,NS_SALLY PT_PRO1 CAN PT_PRO2 PT_DEM3 MAKE WHAT BUT NOW HAVE,NS_SALLY(0.91) PT_PRO1(0.78) CAN(0.70) PT_PRO2(0.66) PT_DEM3(0.66) MAKE(0.65) WHAT(0.59) BUT(0.51) NOW(0.50) HAVE(0.47),MUCH PT_DEM3 PT_PRO1
video_51_152,GREAT PT_DEM3 LOOK GOOD WHAT NOW PT_LOC NS_POSSUM PT_PRO1PL NS_SALLY,GREAT(0.74) PT_DEM3(0.70) LOOK(0.66) GOOD(0.60) WHAT(0.59) NOW(0.54) PT_LOC(0.53) NS_POSSUM(0.52) PT_PRO1PL(0.52) NS_SALLY(0.49),YES
video_51_167,PT_PRO2 PT_DEM3 NS_POSSUM NOW LOOK WHAT PT_PRO1PL YES CAN GREAT,PT_PRO2(0.76) PT_DEM3(0.72) NS_POSSUM(0.70) NOW(0.64) LOOK(0.56) WHAT(0.50) PT_PRO1PL(0.50) YES(0.50) CAN(0.49) GREAT(0.48),KNOW NS_SALLY
video_52_27,YES GREAT NS_SALLY PT_DEM3 RIGHT NS_POSSUM PT_PRO1PL,YES(0.77) GREAT(0.74) NS_SALLY(0.65) PT_DEM3(0.57) RIGHT(0.56) NS_POSSUM(0.54) PT_PRO1PL(0.46),NS_SALLY
video_52_38,NS_POSSUM GREAT PT_DEM3 PT_POSS1 PT_PRO2 NO,NS_POSSUM(0.70) GREAT(0.69) PT_DEM3(0.66) PT_POSS1(0.65) PT_PRO2(0.56) NO(0.54),NS_POSSUM PT_PRO2 SEE
video_52_74,YES NS_SALLY PT_DEM3 GREAT RIGHT WHAT PT_PRO2 OKAY LOOK DO,YES(0.75) NS_SALLY(0.72) PT_DEM3(0.67) GREAT(0.66) RIGHT(0.62) WHAT(0.59) PT_PRO2(0.57) OKAY(0.52) LOOK(0.51) DO(0.47),LIKE ONE PT_DEM3 PT_PRO1
video_52_90,PT_PRO2 PT_PRO1 CAN PT_PRO1PL NS_POSSUM HAVE NOW MAKE PT_PRO3 GO PT_DEM3 NEED SEE PT_POSS1 BUT GET WILL,PT_PRO2(0.69) PT_PRO1(0.69) CAN(0.65) PT_PRO1PL(0.65) NS_POSSUM(0.64) HAVE(0.61) NOW(0.60) MAKE(0.60) PT_PRO3(0.59) GO(0.58) PT_DEM3(0.55) NEED(0.53) SEE(0.53) PT_POSS1(0.51) BUT(0.50) GET(0.50) WILL(0.46),RIGHT SOMETHING
video_52_122,WATCH GREAT PT_PRO1PL NS_SALLY LOOK OKAY NS_SKIP PT_DEM3 GO OK YES BYE FINISH RIGHT HELLO,WATCH(0.80) GREAT(0.75) PT_PRO1PL(0.73) NS_SALLY(0.69) LOOK(0.62) OKAY(0.61) NS_SKIP(0.58) PT_DEM3(0.57) GO(0.55) OK(0.54) YES(0.53) BYE(0.53) FINISH(0.53) RIGHT(0.51) HELLO(0.48),SEE
video_52_133,GO,GO(0.97),HELLO PT_LOC
video_52_135,NS_SALLY WHAT PT_DEM3 PT_PRO2 PT_PRO1 CAN LOOK GREAT,NS_SALLY(0.86) WHAT(0.78) PT_DEM3(0.74) PT_PRO2(0.66) PT_PRO1(0.58) CAN(0.53) LOOK(0.53) GREAT(0.50),NS_SALLY PT_PRO2
video_52_156,NS_SALLY LOOK PT_DEM3 PT_PRO2 GREAT NS_POSSUM YES WHAT PT_PRO1,NS_SALLY(0.82) LOOK(0.67) PT_DEM3(0.64) PT_PRO2(0.59) GREAT(0.59) NS_POSSUM(0.56) YES(0.55) WHAT(0.53) PT_PRO1(0.49),PT_PRO1 VERY
video_52_162,HELLO PT_PRO1PL BYE GO GREAT NS_SALLY NS_SKIP THANK-YOU OK OKAY COME WATCH LOOK YES,HELLO(0.70) PT_PRO1PL(0.69) BYE(0.69) GO(0.68) GREAT(0.67) NS_SALLY(0.65) NS_SKIP(0.57) THANK-YOU(0.56) OK(0.50) OKAY(0.50) COME(0.49) WATCH(0.47) LOOK(0.46) YES(0.46),COME
video_53_18,TWO ONE PT_LOC LOOK NOW PT_DEM3 NS_POSSUM NS_SALLY PT_PRO2 SEE HAVE HERE,TWO(0.85) ONE(0.81) PT_LOC(0.75) LOOK(0.65) NOW(0.63) PT_DEM3(0.63) NS_POSSUM(0.62) NS_SALLY(0.61) PT_PRO2(0.56) SEE(0.55) HAVE(0.55) HERE(0.51),ONE TWO
video_53_19,NOW PT_DEM3 WHAT LOOK GREAT GOOD PT_PRO1PL FINISH HAVE PT_PRO2 NEED NS_POSSUM PT_LOC,NOW(0.71) PT_DEM3(0.69) WHAT(0.61) LOOK(0.59) GREAT(0.58) GOOD(0.55) PT_PRO1PL(0.53) FINISH(0.50) HAVE(0.49) PT_PRO2(0.49) NEED(0.47) NS_POSSUM(0.47) PT_LOC(0.46),HERE PT_LOC SAME
video_53_20,NS_SALLY LOOK PT_LOC HELLO HERE PT_DEM3 NS_POSSUM GREAT BYE NOW WHAT PT_PRO2,NS_SALLY(0.79) LOOK(0.74) PT_LOC(0.73) HELLO(0.72) HERE(0.67) PT_DEM3(0.67) NS_POSSUM(0.63) GREAT(0.58) BYE(0.58) NOW(0.55) WHAT(0.49) PT_PRO2(0.46),HERE ONE PT_LOC TWO
video_53_64,NS_SALLY PT_PRO1 PT_DEM3 WATCH VERY PT_PRO2 GREAT WANT LIKE MAKE PT_POSS1,NS_SALLY(0.73) PT_PRO1(0.70) PT_DEM3(0.56) WATCH(0.51) VERY(0.50) PT_PRO2(0.49) GREAT(0.49) WANT(0.48) LIKE(0.46) MAKE(0.46) PT_POSS1(0.46),WILL
video_53_70,NS_SALLY PT_PRO1 WHAT PT_DEM3 PT_POSS1 MAKE PT_PRO2 VERY BUT NS_POSSUM,NS_SALLY(0.81) PT_PRO1(0.71) WHAT(0.69) PT_DEM3(0.66) PT_POSS1(0.57) MAKE(0.56) PT_PRO2(0.55) VERY(0.52) BUT(0.49) NS_POSSUM(0.48),DO HOW
video_53_82,NS_SALLY GREAT LOOK PT_DEM3 PT_PRO1PL NS_POSSUM GOOD WHAT,NS_SALLY(0.79) GREAT(0.72) LOOK(0.65) PT_DEM3(0.63) PT_PRO1PL(0.50) NS_POSSUM(0.48) GOOD(0.48) WHAT(0.46),FINISH
video_53_86,GO GREAT YES GOOD OK,GO(0.89) GREAT(0.71) YES(0.60) GOOD(0.53) OK(0.47),PT_PRO3PL VERY WILL
video_54_24,WHAT GOOD GREAT PT_DEM3 FINISH LOOK,WHAT(0.80) GOOD(0.71) GREAT(0.68) PT_DEM3(0.50) FINISH(0.49) LOOK(0.45),NS_SALLY PT_DEM3 WHAT
video_54_70,GO GREAT YES NS_POSSUM NO PT_PRO2 PT_DEM3,GO(0.86) GREAT(0.86) YES(0.67) NS_POSSUM(0.67) NO(0.64) PT_PRO2(0.54) PT_DEM3(0.48),GO PT_PRO1PL
video_54_74,PT_PRO2 NS_SALLY PT_PRO1 NS_POSSUM PT_DEM3 PT_POSS1 BUT CAN WHAT GO MAKE LOOK SEE HAVE PT_PRO3 WANT PT_POSS2,PT_PRO2(0.72) NS_SALLY(0.70) PT_PRO1(0.68) NS_POSSUM(0.64) PT_DEM3(0.61) PT_POSS1(0.59) BUT(0.58) CAN(0.57) WHAT(0.57) GO(0.54) MAKE(0.49) LOOK(0.48) SEE(0.48) HAVE(0.47) PT_PRO3(0.47) WANT(0.46) PT_POSS2(0.46),PT_PRO1 YES
video_54_89,PT_PRO1 CAN PT_PRO2 NS_POSSUM HAVE PT_PRO3 BUT PT_PRO1PL GO MAKE SEE PT_DEM3 NOW WANT KNOW WATER THINK DO,PT_PRO1(0.74) CAN(0.70) PT_PRO2(0.70) NS_POSSUM(0.65) HAVE(0.65) PT_PRO3(0.64) BUT(0.63) PT_PRO1PL(0.62) GO(0.61) MAKE(0.60) SEE(0.56) PT_DEM3(0.56) NOW(0.54) WANT(0.51) KNOW(0.50) WATER(0.50) THINK(0.49) DO(0.46),PT_PRO1 THINK YES
video_54_117,NS_SALLY NOW PT_DEM3 WHAT PT_PRO2 MAKE PT_PRO1 HAVE CAN LOOK NEED PT_PRO1PL BUT PT_LOC ONE GET PT_POSS1 NS_POSSUM,NS_SALLY(0.82) NOW(0.71) PT_DEM3(0.71) WHAT(0.66) PT_PRO2(0.61) MAKE(0.61) PT_PRO1(0.59) HAVE(0.56) CAN(0.56) LOOK(0.56) NEED(0.54) PT_PRO1PL(0.53) BUT(0.51) PT_LOC(0.49) ONE(0.48) GET(0.47) PT_POSS1(0.47) NS_POSSUM(0.46),NS_SALLY PT_POSS2 RIGHT
video_54_143,YES NS_POSSUM PT_DEM3 GREAT RIGHT NO,YES(0.78) NS_POSSUM(0.75) PT_DEM3(0.68) GREAT(0.61) RIGHT(0.60) NO(0.51),PT_PRO1 THINK
video_55_18,YES NS_SALLY PT_PRO1 PT_DEM3 RIGHT GREAT NS_POSSUM VERY,YES(0.78) NS_SALLY(0.66) PT_PRO1(0.63) PT_DEM3(0.57) RIGHT(0.56) GREAT(0.52) NS_POSSUM(0.52) VERY(0.50),PT_PRO1 PT_PRO3 WILL
video_55_73,GREAT WATCH GOOD PT_DEM3 WHAT RIGHT OKAY YES,GREAT(0.81) WATCH(0.68) GOOD(0.68) PT_DEM3(0.62) WHAT(0.62) RIGHT(0.58) OKAY(0.57) YES(0.53),PT_PRO1PL WATCH
video_55_89,YES GOOD GREAT RIGHT,YES(0.89) GOOD(0.70) GREAT(0.68) RIGHT(0.50),YES
video_55_96,NOW PT_LOC PT_DEM3 NS_POSSUM HERE PT_PRO1PL PT_PRO2 LOOK HAVE TREE NS_SALLY NEED PT_POSS1 PT_PRO1 WHAT BIG GREAT PT_PRO3 ALL FINISH,NOW(0.75) PT_LOC(0.70) PT_DEM3(0.69) NS_POSSUM(0.65) HERE(0.63) PT_PRO1PL(0.62) PT_PRO2(0.61) LOOK(0.61) HAVE(0.60) TREE(0.60) NS_SALLY(0.55) NEED(0.53) PT_POSS1(0.52) PT_PRO1(0.49) WHAT(0.47) BIG(0.47) GREAT(0.47) PT_PRO3(0.46) ALL(0.46) FINISH(0.45),PT_DEM3 WHAT
video_55_124,MAKE NOW PT_PRO1PL NEED PT_PRO1 PT_DEM3 HAVE CAN USE PT_PRO2 PUT MANY GOOD TWO AND NS_SALLY ONE NS_POSSUM GET BUT WHAT,MAKE(0.74) NOW(0.70) PT_PRO1PL(0.66) NEED(0.65) PT_PRO1(0.62) PT_DEM3(0.61) HAVE(0.60) CAN(0.59) USE(0.55) PT_PRO2(0.55) PUT(0.54) MANY(0.52) GOOD(0.51) TWO(0.51) AND(0.50) NS_SALLY(0.50) ONE(0.49) NS_POSSUM(0.49) GET(0.48) BUT(0.47) WHAT(0.46),HERE
video_55_145,PT_PRO2 CAN NOW PT_PRO1 NS_POSSUM PT_PRO1PL PT_DEM3 MAKE LOOK NEED HAVE SEE GET GO PT_POSS2 PT_PRO3 WANT LOVELY WHAT,PT_PRO2(0.73) CAN(0.68) NOW(0.64) PT_PRO1(0.63) NS_POSSUM(0.63) PT_PRO1PL(0.62) PT_DEM3(0.61) MAKE(0.60) LOOK(0.58) NEED(0.55) HAVE(0.54) SEE(0.53) GET(0.52) GO(0.52) PT_POSS2(0.51) PT_PRO3(0.51) WANT(0.51) LOVELY(0.46) WHAT(0.45),MORE ONE PLEASE
video_55_182,GREAT RIGHT PT_DEM3 YES GOOD WHAT,GREAT(0.82) RIGHT(0.72) PT_DEM3(0.70) YES(0.64) GOOD(0.64) WHAT(0.61),LOVELY
video_56_10,PT_POSS1 HAVE PT_DEM3 PT_PRO1PL MAKE NEED PT_PRO1 LOVE PT_PRO2,PT_POSS1(0.69) HAVE(0.68) PT_DEM3(0.67) PT_PRO1PL(0.66) MAKE(0.65) NEED(0.55) PT_PRO1(0.48) LOVE(0.47) PT_PRO2(0.46),PT_PRO1 VERY
video_56_13,NS_SALLY PT_PRO1 PT_PRO2 PT_DEM3 NS_POSSUM PT_POSS1 GO WHAT NO PT_PRO3 HAVE YES,NS_SALLY(0.81) PT_PRO1(0.71) PT_PRO2(0.62) PT_DEM3(0.59) NS_POSSUM(0.58) PT_POSS1(0.55) GO(0.54) WHAT(0.50) NO(0.47) PT_PRO3(0.47) HAVE(0.47) YES(0.46),KNOW PT_PRO2 WELL WHAT
video_56_53,HELLO BYE NS_SALLY LOOK,HELLO(0.94) BYE(0.92) NS_SALLY(0.69) LOOK(0.67),COME NS_SALLY
video_56_78,NOW PT_DEM3 PT_PRO2 PT_PRO1PL NEED CAN LOOK WHAT PLEASE PUT MAKE HAVE GREAT PT_PRO1 GET,NOW(0.75) PT_DEM3(0.75) PT_PRO2(0.65) PT_PRO1PL(0.61) NEED(0.60) CAN(0.58) LOOK(0.58) WHAT(0.57) PLEASE(0.57) PUT(0.52) MAKE(0.50) HAVE(0.48) GREAT(0.48) PT_PRO1(0.47) GET(0.47),KNOW NS_SALLY WAIT
video_56_83,NS_SALLY PT_PRO1 PT_DEM3 WHAT PT_PRO2 PT_POSS1 NOW HAVE PT_PRO1PL LOOK CAN MAKE GREAT VERY NO NS_POSSUM BUT PT_POSS2,NS_SALLY(0.83) PT_PRO1(0.69) PT_DEM3(0.68) WHAT(0.58) PT_PRO2(0.57) PT_POSS1(0.55) NOW(0.52) HAVE(0.51) PT_PRO1PL(0.51) LOOK(0.49) CAN(0.49) MAKE(0.49) GREAT(0.48) VERY(0.46) NO(0.46) NS_POSSUM(0.45) BUT(0.45) PT_POSS2(0.45),ALL NOW PUT YES
video_56_140,NS_POSSUM PT_PRO1 PT_PRO2 PT_PRO3 GO PT_PRO1PL HAVE CAN PT_DEM3 WANT YES SEE,NS_POSSUM(0.68) PT_PRO1(0.68) PT_PRO2(0.67) PT_PRO3(0.63) GO(0.60) PT_PRO1PL(0.59) HAVE(0.59) CAN(0.57) PT_DEM3(0.56) WANT(0.48) YES(0.46) SEE(0.46),FINISH PT_PRO1 YES
video_56_145,PT_DEM3 GREAT LOOK PT_PRO2 WHAT NS_POSSUM PT_PRO1PL YES RIGHT PT_PRO3 PT_PRO1,PT_DEM3(0.66) GREAT(0.63) LOOK(0.55) PT_PRO2(0.54) WHAT(0.54) NS_POSSUM(0.52) PT_PRO1PL(0.52) YES(0.50) RIGHT(0.48) PT_PRO3(0.47) PT_PRO1(0.45),EAT GREAT LOOK PT_DEM3
video_56_149,GREAT WATCH THANK-YOU PT_DEM3 PT_PRO2,GREAT(0.89) WATCH(0.86) THANK-YOU(0.84) PT_DEM3(0.52) PT_PRO2(0.52),NS_POSSUM PT_PRO2 RIGHT
video_56_155,SEE PT_PRO2 WELL PT_POSS1 PT_DEM3 TIME,SEE(0.86) PT_PRO2(0.76) WELL(0.65) PT_POSS1(0.54) PT_DEM3(0.52) TIME(0.48),NS_POSSUM
video_57_18,NS_SALLY PT_PRO1 WHAT PT_DEM3 NO PT_PRO2 BUT,NS_SALLY(0.91) PT_PRO1(0.70) WHAT(0.69) PT_DEM3(0.66) NO(0.60) PT_PRO2(0.54) BUT(0.46),PT_LOC SEE
video_57_78,GREAT NS_SALLY THANK-YOU LOOK OK BYE GOOD YES PT_DEM3 PT_PRO1PL NS_SKIP GO OKAY,GREAT(0.83) NS_SALLY(0.69) THANK-YOU(0.60) LOOK(0.59) OK(0.59) BYE(0.57) GOOD(0.56) YES(0.56) PT_DEM3(0.55) PT_PRO1PL(0.50) NS_SKIP(0.50) GO(0.49) OKAY(0.48),PT_POSS2 YES
video_57_91,GREAT GOOD PT_DEM3 RIGHT YES OK,GREAT(0.93) GOOD(0.84) PT_DEM3(0.66) RIGHT(0.65) YES(0.50) OK(0.47),BUT GOOD
video_57_105,GREAT OKAY PT_DEM3 LOOK RIGHT WHAT YES OK NS_SALLY WATCH CAN,GREAT(0.83) OKAY(0.72) PT_DEM3(0.70) LOOK(0.68) RIGHT(0.64) WHAT(0.63) YES(0.57) OK(0.55) NS_SALLY(0.55) WATCH(0.49) CAN(0.47),PT_PRO2
video_57_108,NS_SALLY GREAT LOOK PT_DEM3 OKAY WHAT YES RIGHT WATCH THANK-YOU CAN PT_PRO2,NS_SALLY(0.80) GREAT(0.77) LOOK(0.69) PT_DEM3(0.67) OKAY(0.63) WHAT(0.56) YES(0.53) RIGHT(0.50) WATCH(0.50) THANK-YOU(0.50) CAN(0.47) PT_PRO2(0.46),LOOK
video_57_120,LOOK NOW PT_DEM3 GREAT PT_LOC HERE NS_POSSUM WHAT PT_PRO1PL,LOOK(0.88) NOW(0.81) PT_DEM3(0.81) GREAT(0.73) PT_LOC(0.73) HERE(0.68) NS_POSSUM(0.48) WHAT(0.45) PT_PRO1PL(0.45),LOVELY
video_57_152,GREAT YES RIGHT PT_DEM3 OK GOOD OKAY WHAT,GREAT(0.74) YES(0.73) RIGHT(0.67) PT_DEM3(0.61) OK(0.56) GOOD(0.52) OKAY(0.47) WHAT(0.47),NS_SALLY
video_57_154,PT_POSS1 NS_POSSUM PT_PRO2 PT_DEM3 HAVE PT_PRO1 PT_PRO1PL NO SEE NOW NOT LOVE MAKE,PT_POSS1(0.75) NS_POSSUM(0.73) PT_PRO2(0.64) PT_DEM3(0.62) HAVE(0.60) PT_PRO1(0.59) PT_PRO1PL(0.56) NO(0.52) SEE(0.51) NOW(0.49) NOT(0.47) LOVE(0.47) MAKE(0.46),PT_PRO1PL YES
video_58_28,NS_SALLY GREAT PT_DEM3 PT_PRO1 WHAT PT_PRO2 NO HOW GO LIKE PT_POSS1,NS_SALLY(0.86) GREAT(0.67) PT_DEM3(0.62) PT_PRO1(0.62) WHAT(0.57) PT_PRO2(0.55) NO(0.55) HOW(0.55) GO(0.50) LIKE(0.46) PT_POSS1(0.46),PT_DEM3
video_58_32,YES NS_POSSUM GREAT RIGHT PT_DEM3 PT_PRO2,YES(0.87) NS_POSSUM(0.70) GREAT(0.70) RIGHT(0.65) PT_DEM3(0.57) PT_PRO2(0.53),NS_POSSUM THANK-YOU
video_58_39,GREAT OKAY OK YES RIGHT PT_DEM3 LOOK WHAT NS_SALLY GOOD,GREAT(0.87) OKAY(0.85) OK(0.66) YES(0.65) RIGHT(0.62) PT_DEM3(0.58) LOOK(0.57) WHAT(0.50) NS_SALLY(0.50) GOOD(0.47),LOOK NS_SALLY PT_PRO2 RIGHT YES
video_58_63,NS_SALLY PT_PRO1 PT_POSS1 BUT CAN PT_DEM3 MAKE PT_PRO2 HAVE TREE PT_POSS2 NOW KNOW GO,NS_SALLY(0.93) PT_PRO1(0.80) PT_POSS1(0.69) BUT(0.66) CAN(0.60) PT_DEM3(0.60) MAKE(0.59) PT_PRO2(0.58) HAVE(0.53) TREE(0.50) PT_POSS2(0.49) NOW(0.49) KNOW(0.48) GO(0.46),NS_SALLY PT_LOC
video_58_68,PT_PRO2 PT_PRO3 PT_DEM3 PT_PRO1 NS_POSSUM CAN HAVE GREAT YES PT_PRO1PL LOOK RIGHT WHAT WILL,PT_PRO2(0.66) PT_PRO3(0.63) PT_DEM3(0.63) PT_PRO1(0.62) NS_POSSUM(0.60) CAN(0.55) HAVE(0.54) GREAT(0.52) YES(0.51) PT_PRO1PL(0.50) LOOK(0.50) RIGHT(0.50) WHAT(0.47) WILL(0.46),MUCH PT_PRO3PL
video_58_114,NS_SALLY GREAT PT_DEM3 LOOK WHAT PT_PRO1 PT_PRO2 PT_PRO1PL PT_POSS1 RIGHT YES,NS_SALLY(0.75) GREAT(0.66) PT_DEM3(0.64) LOOK(0.60) WHAT(0.56) PT_PRO1(0.55) PT_PRO2(0.55) PT_PRO1PL(0.49) PT_POSS1(0.49) RIGHT(0.47) YES(0.47),GET HAVE LOOK PT_PRO1 PT_PRO2 WHAT WILL
video_58_140,GREAT WATCH WHAT PT_DEM3 GOOD RIGHT,GREAT(0.81) WATCH(0.73) WHAT(0.64) PT_DEM3(0.63) GOOD(0.60) RIGHT(0.57),DO NOW NS_SALLY PT_PRO1PL WHAT WILL
video_58_141,NS_POSSUM PT_PRO1 PT_DEM3 PT_PRO2 HAVE PT_PRO1PL VERY YES PT_PRO3 GREAT NO PT_POSS1 WHAT RIGHT,NS_POSSUM(0.74) PT_PRO1(0.61) PT_DEM3(0.61) PT_PRO2(0.60) HAVE(0.59) PT_PRO1PL(0.57) VERY(0.56) YES(0.55) PT_PRO3(0.53) GREAT(0.49) NO(0.49) PT_POSS1(0.49) WHAT(0.45) RIGHT(0.45),PT_PRO1 THINK TIME
video_59_20,PT_PRO1 MAKE PT_POSS1 CAN MANY PUT HAVE NOW BUT NEED PT_PRO1PL AND TREE SEE DIFFERENT THEN PT_PRO2 GO PT_DEM3 GET NS_SALLY NS_POSSUM USE LEARN PT_PRO3PL THING PAPER ALL PT_PRO3,PT_PRO1(0.76) MAKE(0.74) PT_POSS1(0.70) CAN(0.68) MANY(0.65) PUT(0.65) HAVE(0.64) NOW(0.63) BUT(0.61) NEED(0.59) PT_PRO1PL(0.58) AND(0.58) TREE(0.57) SEE(0.57) DIFFERENT(0.56) THEN(0.55) PT_PRO2(0.54) GO(0.54) PT_DEM3(0.54) GET(0.52) NS_SALLY(0.51) NS_POSSUM(0.50) USE(0.49) LEARN(0.48) PT_PRO3PL(0.47) THING(0.47) PAPER(0.46) ALL(0.45) PT_PRO3(0.45),PT_PRO1
video_59_25,PT_PRO1 PT_PRO2 PT_PRO1PL NS_POSSUM NS_SALLY GO PT_DEM3 PT_POSS1 PT_PRO3 NOW CAN HAVE PT_POSS2 GREAT,PT_PRO1(0.68) PT_PRO2(0.65) PT_PRO1PL(0.62) NS_POSSUM(0.61) NS_SALLY(0.61) GO(0.57) PT_DEM3(0.57) PT_POSS1(0.56) PT_PRO3(0.54) NOW(0.54) CAN(0.52) HAVE(0.50) PT_POSS2(0.48) GREAT(0.46),NS_SALLY PT_PRO1
video_59_74,YES,YES(1.00),GOOD PT_PRO3PL
video_59_86,MAKE WATCH LEARN MANY PT_PRO1 CAN PT_PRO1PL BUT DIFFERENT THING HAVE PT_PRO2 SEE PT_POSS1 AND PUT THEN THINK GO WHY-NOT NS_POSSUM USE WHY PT_DEM3 BECAUSE PT_PRO3PL NOW PT_PRO3,MAKE(0.78) WATCH(0.77) LEARN(0.71) MANY(0.71) PT_PRO1(0.70) CAN(0.70) PT_PRO1PL(0.68) BUT(0.68) DIFFERENT(0.65) THING(0.64) HAVE(0.60) PT_PRO2(0.59) SEE(0.59) PT_POSS1(0.58) AND(0.58) PUT(0.57) THEN(0.56) THINK(0.55) GO(0.55) WHY-NOT(0.52) NS_POSSUM(0.51) USE(0.49) WHY(0.49) PT_DEM3(0.46) BECAUSE(0.46) PT_PRO3PL(0.46) NOW(0.46) PT_PRO3(0.46),NS_SALLY
video_59_89,NS_POSSUM PT_PRO1 PT_PRO1PL PT_PRO2 HAVE NOW PT_DEM3 NEED MAKE CAN PT_POSS1 SEE PT_PRO3 NOT,NS_POSSUM(0.69) PT_PRO1(0.67) PT_PRO1PL(0.65) PT_PRO2(0.65) HAVE(0.63) NOW(0.63) PT_DEM3(0.59) NEED(0.59) MAKE(0.59) CAN(0.57) PT_POSS1(0.57) SEE(0.52) PT_PRO3(0.52) NOT(0.49),HAVE
video_59_127,MAKE CAN PT_PRO1PL PT_PRO2 PT_PRO1 HAVE GO NEED SEE NOW THING BUT NS_POSSUM GET DO PT_PRO3 PT_DEM3 MANY,MAKE(0.77) CAN(0.76) PT_PRO1PL(0.76) PT_PRO2(0.70) PT_PRO1(0.67) HAVE(0.66) GO(0.66) NEED(0.64) SEE(0.63) NOW(0.60) THING(0.58) BUT(0.57) NS_POSSUM(0.57) GET(0.55) DO(0.54) PT_PRO3(0.53) PT_DEM3(0.52) MANY(0.49),DO GREAT LOOK
video_59_138,GREAT LOOK PT_DEM3 NS_SALLY WHAT NOW GOOD,GREAT(0.85) LOOK(0.81) PT_DEM3(0.77) NS_SALLY(0.68) WHAT(0.54) NOW(0.48) GOOD(0.48),LOOK PT_DEM3
video_59_143,NOW CAN PT_PRO2 NEED PLEASE MAKE PT_PRO1PL PT_DEM3 GET PUT NS_POSSUM SEE WANT HAVE PT_PRO1 DO,NOW(0.80) CAN(0.80) PT_PRO2(0.78) NEED(0.78) PLEASE(0.77) MAKE(0.70) PT_PRO1PL(0.67) PT_DEM3(0.67) GET(0.64) PUT(0.61) NS_POSSUM(0.54) SEE(0.53) WANT(0.53) HAVE(0.51) PT_PRO1(0.50) DO(0.47),LOOK
